PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR,PLAYER_NAME,HEIGHT_INCHES,WEIGHT_LBS,IS_UNDRAFTED
2737,Araujo,Rafael,rafael-araujo,1610612761,raptors,0,Toronto,Raptors,TOR,55,C,Brigham Young,Brazil,2004.0,1.0,8.0,,2.8,2.8,0.3,Career,2004,2006,Rafael Araujo,83.0,270.0,False
76053,Arceneaux,Stacey,stacey-arceneaux,1610612737,hawks,0,Atlanta,Hawks,ATL,,F,Iowa State,USA,,,,,7.1,4.6,0.6,Career,1961,1961,Stacey Arceneaux,76.0,210.0,True
76054,Archibald,Nate,nate-archibald,1610612758,kings,0,Sacramento,Kings,SAC,1,G,Texas-El Paso,USA,1970.0,2.0,19.0,,18.8,2.3,7.4,Career,1970,1983,Nate Archibald,73.0,150.0,False
2425,Archibald,Robert,robert-archibald,1610612761,raptors,0,Toronto,Raptors,TOR,34,F,Illinois,Scotland,2002.0,2.0,31.0,,1.2,1.6,0.4,Career,2002,2003,Robert Archibald,83.0,250.0,False
1627853,Arcidiacono,Ryan,ryan-arcidiacono,1610612752,knicks,0,New York,Knicks,NYK,51,G,Villanova,USA,,,,,4.0,1.8,1.9,Career,2017,2023,Ryan Arcidiacono,75.0,195.0,True
76055,Ard,Jim,jim-ard,1610612738,celtics,0,Boston,Celtics,BOS,34,C,Cincinnati,USA,1970.0,1.0,6.0,,3.5,3.8,0.7,Career,1974,1977,Jim Ard,81.0,215.0,False
2240,Arenas,Gilbert,gilbert-arenas,1610612764,wizards,0,Washington,Wizards,WAS,10,G,Arizona,USA,2001.0,2.0,30.0,,20.7,3.9,5.3,Career,2001,2011,Gilbert Arenas,76.0,215.0,False
2772,Ariza,Trevor,trevor-ariza,1610612747,lakers,0,Los Angeles,Lakers,LAL,8,F,UCLA,USA,2004.0,2.0,43.0,,10.4,4.8,2.1,Career,2004,2021,Trevor Ariza,80.0,215.0,False
76056,Arizin,Paul,paul-arizin,1610612744,warriors,0,Golden State,Warriors,GSW,11,F,Villanova,USA,1950.0,,,,22.8,8.6,2.3,Career,1950,1961,Paul Arizin,76.0,190.0,True
76057,Arlauckas,Joe,joe-arlauckas,1610612758,kings,0,Sacramento,Kings,SAC,53,F,Niagara,USA,1987.0,4.0,74.0,,3.8,1.4,0.9,Career,1987,1987,Joe Arlauckas,81.0,230.0,False
769,Armstrong,B.J.,bj-armstrong,1610612741,bulls,0,Chicago,Bulls,CHI,11,G,Iowa,USA,1989.0,1.0,18.0,,9.8,1.8,3.3,Career,1989,1999,B.J. Armstrong,74.0,185.0,False
76061,Armstrong,Bob,bob-armstrong,1610612744,warriors,0,Golden State,Warriors,GSW,19,C,Michigan State,USA,1955.0,,,,1.5,2.1,0.2,Career,1956,1956,Bob Armstrong,80.0,220.0,True
2220,Armstrong,Brandon,brandon-armstrong,1610612751,nets,0,Brooklyn,Nets,BKN,1,G,Pepperdine,USA,2001.0,1.0,23.0,,2.2,0.6,0.2,Career,2001,2003,Brandon Armstrong,77.0,185.0,False
353,Armstrong,Darrell,darrell-armstrong,1610612753,magic,0,Orlando,Magic,ORL,10,G,Fayetteville State,USA,,,,,9.2,2.7,4.0,Career,1994,2007,Darrell Armstrong,73.0,180.0,True
200756,Armstrong,Hilton,hilton-armstrong,1610612740,pelicans,0,New Orleans,Pelicans,NOP,57,F-C,Connecticut,USA,2006.0,1.0,12.0,,3.0,2.6,0.3,Career,2006,2013,Hilton Armstrong,83.0,235.0,False
76060,Armstrong,Paul,paul-armstrong,1610612765,pistons,0,Detroit,Pistons,DET,3,G,Indiana,USA,,,,,6.8,2.3,2.3,Career,1948,1950,Paul Armstrong,71.0,170.0,True
1642379,Armstrong,Taran,taran-armstrong,1610612744,warriors,0,Golden State,Warriors,GSW,1,G,"Cairns, Australia",Australia,,,,1.0,0.0,0.0,0.0,Career,2024,2024,Taran Armstrong,77.0,190.0,True
76059,Armstrong,Tate,tate-armstrong,1610612741,bulls,0,Chicago,Bulls,CHI,14,G,Duke,USA,1977.0,1.0,13.0,,3.8,1.0,1.1,Career,1977,1978,Tate Armstrong,75.0,175.0,False
76062,Arnelle,Jesse,jesse-arnelle,1610612765,pistons,0,Detroit,Pistons,DET,15-18,F,Penn State,USA,1955.0,2.0,13.0,,4.7,5.5,0.6,Career,1955,1955,Jesse Arnelle,77.0,220.0,False
76063,Arnette,Jay,jay-arnette,1610612758,kings,0,Sacramento,Kings,SAC,21,G,Texas,USA,1960.0,2.0,9.0,,3.7,1.0,1.2,Career,1963,1965,Jay Arnette,74.0,175.0,False
76064,Arnzen,Bob,bob-arnzen,1610612758,kings,0,Sacramento,Kings,SAC,21-30,F,Notre Dame,USA,1969.0,8.0,103.0,,5.5,2.8,0.4,Career,1970,1970,Bob Arnzen,77.0,205.0,False
2306,Arroyo,Carlos,carlos-arroyo,1610612753,magic,0,Orlando,Magic,ORL,45,G,Florida International,Puerto Rico,,,,,6.6,1.7,3.1,Career,2001,2010,Carlos Arroyo,74.0,200.0,True
201589,Arthur,Darrell,darrell-arthur,1610612743,nuggets,0,Denver,Nuggets,DEN,00,F,Kansas,USA,2008.0,1.0,27.0,,6.5,3.5,0.8,Career,2008,2017,Darrell Arthur,81.0,235.0,False
76065,Arthurs,John,john-arthurs,1610612749,bucks,0,Milwaukee,Bucks,MIL,12,G,Tulane,USA,1969.0,6.0,73.0,,3.2,1.3,1.5,Career,1969,1969,John Arthurs,76.0,185.0,False
1628503,Artis,Jamel,jamel-artis,1610612753,magic,0,Orlando,Magic,ORL,0,G,Pittsburgh,USA,,,,,5.1,2.5,1.2,Career,2017,2017,Jamel Artis,79.0,213.0,True
201600,Asik,Omer,omer-asik,1610612740,pelicans,0,New Orleans,Pelicans,NOP,3,C,Fenerbahce,Turkey,2008.0,2.0,36.0,,5.3,7.1,0.6,Career,2010,2017,Omer Asik,84.0,255.0,False
355,Askew,Vincent,vincent-askew,1610612760,thunder,0,Oklahoma City,Thunder,OKC,22,F,Memphis,USA,1987.0,2.0,39.0,,7.1,2.5,2.2,Career,1987,1997,Vincent Askew,78.0,235.0,False
173,Askins,Keith,keith-askins,1610612748,heat,0,Miami,Heat,MIA,2,F-G,Alabama,USA,,,,,3.8,2.9,0.8,Career,1990,1998,Keith Askins,80.0,215.0,True
76068,Asmonga,Don,don-asmonga,1610610024,,1,Baltimore,Bullets,BAL,,G,Alliance,USA,,,,,0.7,0.1,0.7,Career,1953,1953,Don Asmonga,74.0,185.0,True
76069,Atha,Richard,richard-atha,1610612752,knicks,0,New York,Knicks,NYK,7,G,Indiana State,USA,1953.0,,,,3.2,1.5,1.2,Career,1955,1957,Richard Atha,74.0,190.0,True
1088,Atkins,Chucky,chucky-atkins,1610612765,pistons,0,Detroit,Pistons,DET,17,G,South Florida,USA,,,,,9.9,1.7,3.4,Career,1999,2009,Chucky Atkins,71.0,185.0,True
76070,Attles,Alvin,alvin-attles,1610612744,warriors,0,Golden State,Warriors,GSW,16,G,North Carolina A&T,USA,1960.0,5.0,39.0,,8.9,3.5,3.5,Career,1960,1970,Alvin Attles,73.0,175.0,False
76071,Aubuchon,Chet,chet-aubuchon,1610610028,,1,Detroit,Falcons,DEF,,G,Michigan State,USA,,,,,2.2,0.0,0.7,Career,1946,1946,Chet Aubuchon,70.0,137.0,True
278,Augmon,Stacey,stacey-augmon,1610612737,hawks,0,Atlanta,Hawks,ATL,2,F-G,UNLV,USA,1991.0,1.0,9.0,,8.0,3.2,1.6,Career,1991,2005,Stacey Augmon,80.0,213.0,False
201571,Augustin,D.J.,dj-augustin,1610612747,lakers,0,Los Angeles,Lakers,LAL,4,G,Texas,USA,2008.0,1.0,9.0,,9.5,1.8,3.9,Career,2008,2022,D.J. Augustin,71.0,183.0,False
200788,Augustine,James,james-augustine,1610612753,magic,0,Orlando,Magic,ORL,40,F,Illinois,USA,2006.0,2.0,41.0,,1.6,1.2,0.1,Career,2006,2007,James Augustine,82.0,235.0,False
1134,Austin,Ike,ike-austin,1610612748,heat,0,Miami,Heat,MIA,9,C,Arizona State,USA,1991.0,2.0,48.0,,7.6,4.7,1.2,Career,1991,2001,Ike Austin,82.0,270.0,False
76073,Austin,John,john-austin,1610612764,wizards,0,Washington,Wizards,WAS,34,G,Boston College,USA,1966.0,4.0,38.0,,5.8,1.8,1.0,Career,1966,1966,John Austin,72.0,170.0,False
76074,Austin,Ken,ken-austin,1610612765,pistons,0,Detroit,Pistons,DET,34,F,Rice,USA,1983.0,5.0,101.0,,1.7,0.4,0.1,Career,1983,1983,Ken Austin,81.0,205.0,False
1630166,Avdija,Deni,deni-avdija,1610612757,blazers,0,Portland,Trail Blazers,POR,8,F,Maccabi Tel Aviv,Israel,2020.0,1.0,9.0,1.0,16.9,7.3,3.9,Season,2020,2024,Deni Avdija,81.0,240.0,False
138,Avent,Anthony,anthony-avent,1610612749,bucks,0,Milwaukee,Bucks,MIL,30,C,Seton Hall,USA,1991.0,1.0,15.0,,5.6,4.5,0.8,Career,1992,1999,Anthony Avent,81.0,240.0,False
76076,Averitt,William,william-averitt,1610612746,clippers,0,LA,Clippers,LAC,15,G,Pepperdine,USA,1973.0,4.0,55.0,,8.3,1.2,2.5,Career,1976,1977,William Averitt,74.0,170.0,False
1895,Avery,William,william-avery,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,30,G,Duke,USA,1999.0,1.0,14.0,,2.7,0.7,1.4,Career,1999,2002,William Avery,74.0,180.0,False
76078,Awtrey,Dennis,dennis-awtrey,1610612756,suns,0,Phoenix,Suns,PHX,20,C,Santa Clara,USA,1970.0,3.0,46.0,,4.8,4.6,2.0,Career,1970,1981,Dennis Awtrey,82.0,235.0,False
1630555,Ayayi,Joel,joel-ayayi,1610612764,wizards,0,Washington,Wizards,WAS,17,G,Gonzaga,France,,,,,0.3,0.4,0.6,Career,2021,2021,Joel Ayayi,76.0,180.0,True
202970,Ayon,Gustavo,gustavo-ayon,1610612740,pelicans,0,New Orleans,Pelicans,NOP,14,F-C,Baloncesto Fuenlabrada,Mexico,,,,,4.7,4.4,1.3,Career,2011,2013,Gustavo Ayon,82.0,250.0,True
201965,Ayres,Jeff,jeff-ayres,1610612759,spurs,0,San Antonio,Spurs,SAS,19,F-C,Arizona State,USA,2009.0,2.0,31.0,,2.9,2.7,0.4,Career,2009,2015,Jeff Ayres,81.0,250.0,False
1629028,Ayton,Deandre,deandre-ayton,1610612757,blazers,0,Portland,Trail Blazers,POR,2,C,Arizona,Bahamas,2018.0,1.0,1.0,1.0,14.4,10.2,1.6,Season,2018,2024,Deandre Ayton,84.0,252.0,False
101235,Azubuike,Kelenna,kelenna-azubuike,1610612744,warriors,0,Golden State,Warriors,GSW,4,G,Kentucky,United Kingdom,,,,,10.5,4.0,1.1,Career,2006,2011,Kelenna Azubuike,77.0,215.0,True
1628962,Azubuike,Udoka,udoka-azubuike,1610612756,suns,0,Phoenix,Suns,PHX,27,C-F,Kansas,Nigeria,2020.0,1.0,27.0,,3.0,2.8,0.2,Career,2020,2023,Udoka Azubuike,83.0,270.0,False
203569,Babb,Chris,chris-babb,1610612738,celtics,0,Boston,Celtics,BOS,52,G,Iowa State,USA,,,,,1.6,1.2,0.2,Career,2013,2014,Chris Babb,77.0,225.0,True
202337,Babbitt,Luke,luke-babbitt,1610612740,pelicans,0,New Orleans,Pelicans,NOP,22,F,Nevada,USA,2010.0,1.0,16.0,,4.8,2.2,0.6,Career,2010,2017,Luke Babbitt,81.0,225.0,False
76079,Babic,Milos,milos-babic,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,00,C,Tennessee Tech,USA,1990.0,2.0,50.0,,1.8,1.0,0.5,Career,1990,1991,Milos Babic,84.0,240.0,False
76080,Bach,Johnny,johnny-bach,1610612738,celtics,0,Boston,Celtics,BOS,17,F,Fordham,USA,1948.0,,,,3.5,0.0,0.7,Career,1948,1948,Johnny Bach,74.0,180.0,True
1628407,Bacon,Dwayne,dwayne-bacon,1610612747,lakers,0,Los Angeles,Lakers,LAL,8,G-F,Florida State,USA,2017.0,2.0,40.0,,7.3,2.6,1.1,Career,2017,2020,Dwayne Bacon,78.0,221.0,False
1630641,Badji,Ibou,ibou-badji,1610612757,blazers,0,Portland,Trail Blazers,POR,41,C,FC Barcelona,Senegal,,,,,1.5,2.3,0.6,Career,2022,2023,Ibou Badji,84.0,240.0,True
76081,Baechtold,Jim,jim-baechtold,1610612752,knicks,0,New York,Knicks,NYK,10,F,Eastern Kentucky,USA,1952.0,1.0,2.0,,9.7,3.1,2.1,Career,1952,1956,Jim Baechtold,76.0,205.0,False
2053,Bagaric,Dalibor,dalibor-bagaric,1610612741,bulls,0,Chicago,Bulls,CHI,11,C,Benston Zagreb,Croatia,2000.0,1.0,24.0,,2.6,2.5,0.4,Career,2000,2002,Dalibor Bagaric,85.0,290.0,False
76082,Bagley,John,john-bagley,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,5,G,Boston College,USA,1982.0,1.0,12.0,,8.7,2.6,6.0,Career,1982,1993,John Bagley,72.0,185.0,False
1630542,Bagley,Marcus,marcus-bagley,1610612755,sixers,0,Philadelphia,76ers,PHI,38,F,Arizona State,USA,,,,,6.7,7.0,1.0,Season,2024,2024,Marcus Bagley,78.0,217.0,True
1628963,Bagley III,Marvin,marvin-bagley-iii,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,35,F,Duke,USA,2018.0,1.0,2.0,1.0,4.4,2.7,0.4,Season,2018,2024,Marvin Bagley III,82.0,235.0,False
1641735,Bailey,Amari,amari-bailey,1610612751,nets,0,Brooklyn,Nets,BKN,10,G,UCLA,USA,2023.0,2.0,41.0,,2.3,0.9,0.7,Career,2023,2023,Amari Bailey,75.0,185.0,False
76084,Bailey,Carl,carl-bailey,1610612757,blazers,0,Portland,Trail Blazers,POR,21,C,Tuskegee,USA,1980.0,3.0,66.0,,2.0,0.0,0.0,Career,1981,1981,Carl Bailey,84.0,210.0,False
76083,Bailey,Gus,gus-bailey,1610612745,rockets,0,Houston,Rockets,HOU,20,G,Texas-El Paso,USA,1974.0,2.0,23.0,,2.6,1.7,1.1,Career,1974,1979,Gus Bailey,77.0,185.0,False
76085,Bailey,James,james-bailey,1610612760,thunder,0,Oklahoma City,Thunder,OKC,2,F,Rutgers,USA,1979.0,1.0,6.0,,8.8,5.0,0.8,Career,1979,1987,James Bailey,81.0,220.0,False
1847,Bailey,Thurl,thurl-bailey,1610612762,jazz,0,Utah,Jazz,UTA,41,F,North Carolina State,USA,1983.0,1.0,7.0,,12.8,5.1,1.4,Career,1983,1998,Thurl Bailey,83.0,247.0,False
1753,Bailey,Toby,toby-bailey,1610612756,suns,0,Phoenix,Suns,PHX,11,G,UCLA,USA,1998.0,2.0,45.0,,3.3,1.7,0.6,Career,1998,2002,Toby Bailey,78.0,213.0,False
203946,Bairstow,Cameron,cameron-bairstow,1610612741,bulls,0,Chicago,Bulls,CHI,41,F-C,New Mexico,Australia,2014.0,2.0,49.0,,1.2,1.0,0.2,Career,2014,2015,Cameron Bairstow,81.0,250.0,False
1858,Baker,Mark,mark-baker,1610612761,raptors,0,Toronto,Raptors,TOR,3,G,Ohio State,USA,,,,,0.0,0.0,0.0,Career,1998,1998,Mark Baker,73.0,175.0,True
2486,Baker,Maurice,maurice-baker,1610612757,blazers,0,Portland,Trail Blazers,POR,12,G,Oklahoma State,USA,,,,,0.0,0.4,0.2,Career,2002,2004,Maurice Baker,73.0,185.0,True
76089,Baker,Norm,norm-baker,1610610025,,1,Chicago,Stags,CHS,,G,Victoria,Canada,,,,,0.0,0.0,0.0,Career,1946,1946,Norm Baker,72.0,180.0,True
1627758,Baker,Ron,ron-baker,1610612752,knicks,0,New York,Knicks,NYK,31,G,Wichita State,USA,,,,,3.1,1.4,1.8,Career,2016,2018,Ron Baker,76.0,220.0,True
452,Baker,Vin,vin-baker,1610612760,thunder,0,Oklahoma City,Thunder,OKC,34,F,Hartford,USA,1993.0,1.0,8.0,,15.0,7.4,1.9,Career,1993,2005,Vin Baker,83.0,240.0,False
1627735,Baldwin IV,Wade,wade-baldwin-iv,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,2,G,Vanderbilt,USA,2016.0,1.0,17.0,,3.1,1.2,1.4,Career,2016,2018,Wade Baldwin IV,76.0,202.0,False
1631116,Baldwin Jr.,Patrick,patrick-baldwin-jr,1610612746,clippers,0,LA,Clippers,LAC,23,F,Wisconsin-Milwaukee,USA,2022.0,1.0,28.0,1.0,2.2,1.0,0.1,Season,2022,2024,Patrick Baldwin Jr.,81.0,220.0,False
200764,Balkman,Renaldo,renaldo-balkman,1610612752,knicks,0,New York,Knicks,NYK,32,F,South Carolina,USA,2006.0,1.0,20.0,,4.0,3.5,0.6,Career,2006,2011,Renaldo Balkman,80.0,208.0,False
76090,Ball,Cedric,cedric-ball,1610612746,clippers,0,LA,Clippers,LAC,44,F,North Carolina-Charlotte,USA,,,,,1.1,1.6,0.0,Career,1990,1990,Cedric Ball,80.0,210.0,True
1630163,Ball,LaMelo,lamelo-ball,1610612766,hornets,0,Charlotte,Hornets,CHA,1,G,Illawarra,USA,2020.0,1.0,3.0,1.0,25.2,4.9,7.4,Season,2020,2024,LaMelo Ball,79.0,180.0,False
1628366,Ball,Lonzo,lonzo-ball,1610612741,bulls,0,Chicago,Bulls,CHI,2,G,UCLA,USA,2017.0,1.0,2.0,1.0,7.6,3.4,3.3,Season,2017,2024,Lonzo Ball,78.0,190.0,False
76091,Ballard,Greg,greg-ballard,1610612764,wizards,0,Washington,Wizards,WAS,42,F,Oregon,USA,1977.0,1.0,4.0,,12.4,6.1,2.2,Career,1977,1988,Greg Ballard,79.0,215.0,False
76092,Baltimore,Herschel,herschel-baltimore,1610610034,,1,St. Louis,Bombers,BOM,,F,Penn State,USA,,,,,2.4,0.0,0.3,Career,1946,1946,Herschel Baltimore,76.0,195.0,True
1628964,Bamba,Mo,mo-bamba,1610612740,pelicans,0,New Orleans,Pelicans,NOP,5,C,Texas,USA,2018.0,1.0,6.0,,4.3,4.5,0.6,Season,2018,2024,Mo Bamba,84.0,231.0,False
1631094,Banchero,Paolo,paolo-banchero,1610612753,magic,0,Orlando,Magic,ORL,5,F,Duke,USA,2022.0,1.0,1.0,1.0,25.9,7.5,4.8,Season,2022,2024,Paolo Banchero,82.0,250.0,False
1630217,Bane,Desmond,desmond-bane,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,22,G,TCU,USA,2020.0,1.0,30.0,1.0,19.2,6.1,5.3,Season,2020,2024,Desmond Bane,77.0,215.0,False
76093,Banks,Gene,gene-banks,1610612759,spurs,0,San Antonio,Spurs,SAS,20,F,Duke,USA,1981.0,2.0,28.0,,11.3,5.8,2.9,Career,1981,1986,Gene Banks,79.0,215.0,False
2556,Banks,Marcus,marcus-banks,1610612738,celtics,0,Boston,Celtics,BOS,15,G,UNLV,USA,2003.0,1.0,13.0,,5.9,1.5,2.1,Career,2003,2010,Marcus Banks,74.0,205.0,False
76094,Bannister,Ken,ken-bannister,1610612752,knicks,0,New York,Knicks,NYK,51,F,St. Augustine's,USA,1984.0,7.0,156.0,,5.9,3.5,0.4,Career,1984,1990,Ken Bannister,81.0,235.0,False
76095,Bantom,Mike,mike-bantom,1610612754,pacers,0,Indiana,Pacers,IND,42,F,St. Joseph's (PA),USA,1973.0,1.0,8.0,,12.1,6.4,2.3,Career,1973,1981,Mike Bantom,81.0,200.0,False
1630625,Banton,Dalano,dalano-banton,1610612757,blazers,0,Portland,Trail Blazers,POR,5,F,Nebraska,Canada,2021.0,2.0,46.0,1.0,8.3,2.0,2.4,Season,2021,2024,Dalano Banton,80.0,203.0,False
1627760,Barber,Cat,cat-barber,1610612737,hawks,0,Atlanta,Hawks,ATL,5,G,North Carolina State,USA,2016.0,,,,0.0,1.0,1.0,Career,2021,2021,Cat Barber,73.0,173.0,True
76096,Barber,John,john-barber,1610612737,hawks,0,Atlanta,Hawks,ATL,25,F,California State-Los Angeles,USA,1956.0,,,,1.4,1.2,0.0,Career,1956,1956,John Barber,78.0,210.0,True
2571,Barbosa,Leandro,leandro-barbosa,1610612756,suns,0,Phoenix,Suns,PHX,19,G,Bauru,Brazil,2003.0,1.0,28.0,,10.6,2.0,2.1,Career,2003,2016,Leandro Barbosa,75.0,194.0,False
76097,Bardo,Stephen,stephen-bardo,1610612742,mavericks,0,Dallas,Mavericks,DAL,25,G,Illinois,USA,1990.0,2.0,41.0,,2.2,1.8,1.3,Career,1991,1995,Stephen Bardo,77.0,190.0,False
200826,Barea,J.J.,jj-barea,1610612742,mavericks,0,Dallas,Mavericks,DAL,5,G,Northeastern,Puerto Rico,,,,,8.9,2.1,3.9,Career,2006,2019,J.J. Barea,70.0,180.0,True
200745,Bargnani,Andrea,andrea-bargnani,1610612761,raptors,0,Toronto,Raptors,TOR,77,C-F,Benetton Treviso,Italy,2006.0,1.0,1.0,,14.3,4.6,1.2,Career,2006,2015,Andrea Bargnani,84.0,245.0,False
76098,Barker,Cliff,cliff-barker,1610610030,,1,Indianapolis,Olympians,INO,,G,Kentucky,USA,1949.0,5.0,,,3.7,1.8,2.0,Career,1949,1951,Cliff Barker,74.0,185.0,True
76099,Barker,Tom,tom-barker,1610612737,hawks,0,Atlanta,Hawks,ATL,6,C,Hawaii,USA,1976.0,4.0,53.0,,6.5,5.3,0.8,Career,1976,1978,Tom Barker,83.0,225.0,False
787,Barkley,Charles,charles-barkley,1610612755,sixers,0,Philadelphia,76ers,PHI,34,F,Auburn,USA,1984.0,1.0,5.0,,22.1,11.7,3.9,Career,1984,1999,Charles Barkley,78.0,252.0,False
2057,Barkley,Erick,erick-barkley,1610612757,blazers,0,Portland,Trail Blazers,POR,1,G,St. John's (NY),USA,2000.0,1.0,28.0,,2.9,0.8,1.5,Career,2000,2002,Erick Barkley,73.0,185.0,False
76102,Barksdale,Don,don-barksdale,1610612738,celtics,0,Boston,Celtics,BOS,17,F,UCLA,USA,,,,,11.0,8.0,2.1,Career,1951,1954,Don Barksdale,78.0,200.0,True
1631230,Barlow,Dominick,dominick-barlow,1610612737,hawks,0,Atlanta,Hawks,ATL,26,F,Overtime Elite,USA,,,,1.0,4.2,2.4,0.5,Season,2022,2024,Dominick Barlow,80.0,215.0,True
203084,Barnes,Harrison,harrison-barnes,1610612759,spurs,0,San Antonio,Spurs,SAS,40,F,North Carolina,USA,2012.0,1.0,7.0,1.0,12.3,3.8,1.7,Season,2012,2024,Harrison Barnes,80.0,225.0,False
76103,Barnes,Harry,harry-barnes,1610612745,rockets,0,Houston,Rockets,HOU,30,F,Northeastern,USA,1968.0,4.0,37.0,,2.0,1.2,0.2,Career,1968,1968,Harry Barnes,75.0,205.0,False
76105,Barnes,Jim,jim-barnes,1610612738,celtics,0,Boston,Celtics,BOS,12,C,Texas-El Paso,USA,1964.0,1.0,1.0,,8.8,6.5,0.8,Career,1964,1970,Jim Barnes,80.0,210.0,False
76104,Barnes,Marvin,marvin-barnes,1610612746,clippers,0,LA,Clippers,LAC,27,F,Providence,USA,1974.0,1.0,2.0,,9.2,5.5,1.5,Career,1976,1979,Marvin Barnes,81.0,210.0,False
2440,Barnes,Matt,matt-barnes,1610612746,clippers,0,LA,Clippers,LAC,22,F,UCLA,USA,2002.0,2.0,45.0,,8.2,4.6,1.8,Career,2002,2016,Matt Barnes,79.0,226.0,False
1630567,Barnes,Scottie,scottie-barnes,1610612761,raptors,0,Toronto,Raptors,TOR,4,F-G,Florida State,USA,2021.0,1.0,4.0,1.0,19.3,7.7,5.8,Season,2021,2024,Scottie Barnes,79.0,237.0,False
76107,Barnett,Dick,dick-barnett,1610612752,knicks,0,New York,Knicks,NYK,12,G,Tennessee State,USA,1959.0,1.0,4.0,,15.8,2.9,2.8,Career,1959,1973,Dick Barnett,76.0,190.0,False
76106,Barnett,Jim,jim-barnett,1610612744,warriors,0,Golden State,Warriors,GSW,33,G,Oregon,USA,1966.0,1.0,8.0,,11.7,3.1,3.0,Career,1966,1976,Jim Barnett,76.0,170.0,False
76108,Barnhill,John,john-barnhill,1610612737,hawks,0,Atlanta,Hawks,ATL,11,G,Tennessee State,USA,1959.0,11.0,77.0,,8.6,2.8,2.8,Career,1962,1968,John Barnhill,73.0,180.0,False
76109,Barnhill,Norton,norton-barnhill,1610612760,thunder,0,Oklahoma City,Thunder,OKC,10,G,Washington State,USA,1976.0,8.0,134.0,,1.0,0.8,0.3,Career,1976,1976,Norton Barnhill,76.0,205.0,False
76110,Barnhorst,Leo,leo-barnhorst,1610610030,,1,Indianapolis,Olympians,INO,8-15,F,Notre Dame,USA,1949.0,2.0,,,9.4,5.4,3.2,Career,1949,1953,Leo Barnhorst,76.0,190.0,True
76111,Barr,John,john-barr,1610610034,,1,St. Louis,Bombers,BOM,,F,Penn State,USA,,,,,5.1,0.0,0.9,Career,1946,1946,John Barr,75.0,205.0,True
76112,Barr,Mike,mike-barr,1610612758,kings,0,Sacramento,Kings,SAC,34,G,Duquesne,USA,1972.0,13.0,180.0,,3.9,1.8,2.4,Career,1976,1976,Mike Barr,75.0,180.0,False
76113,Barr,Thomas,thomas-barr,1610612758,kings,0,Sacramento,Kings,SAC,19,G,Duquesne,USA,,,,,2.0,0.6,0.9,Career,1970,1970,Thomas Barr,76.0,195.0,True
2857,Barrett,Andre,andre-barrett,1610612745,rockets,0,Houston,Rockets,HOU,11,G,Seton Hall,USA,,,,,3.3,1.1,2.0,Career,2004,2007,Andre Barrett,70.0,173.0,True
76114,Barrett,Ernie,ernie-barrett,1610612738,celtics,0,Boston,Celtics,BOS,23,G,Kansas State,USA,1951.0,1.0,7.0,,4.9,2.6,1.7,Career,1953,1955,Ernie Barrett,68.0,180.0,False
1629628,Barrett,RJ,rj-barrett,1610612761,raptors,0,Toronto,Raptors,TOR,9,F-G,Duke,Canada,2019.0,1.0,3.0,1.0,21.1,6.3,5.4,Season,2019,2024,RJ Barrett,78.0,214.0,False
2853,Barron,Earl,earl-barron,1610612748,heat,0,Miami,Heat,MIA,30,F-C,Memphis,USA,,,,,4.6,3.5,0.5,Career,2005,2014,Earl Barron,84.0,250.0,True
344,Barros,Dana,dana-barros,1610612738,celtics,0,Boston,Celtics,BOS,,G,Boston College,USA,1989.0,1.0,16.0,,10.5,1.9,3.3,Career,1989,2003,Dana Barros,71.0,165.0,False
699,Barry,Brent,brent-barry,1610612760,thunder,0,Oklahoma City,Thunder,OKC,17,G,Oregon State,USA,1995.0,1.0,15.0,,9.3,3.0,3.2,Career,1995,2008,Brent Barry,79.0,210.0,False
1003,Barry,Drew,drew-barry,1610612737,hawks,0,Atlanta,Hawks,ATL,10,G,Georgia Tech,USA,1996.0,2.0,57.0,,2.2,1.1,1.9,Career,1997,1999,Drew Barry,77.0,191.0,False
468,Barry,Jon,jon-barry,1610612749,bucks,0,Milwaukee,Bucks,MIL,20,G,Georgia Tech,USA,1992.0,1.0,21.0,,5.7,1.8,2.2,Career,1992,2005,Jon Barry,77.0,210.0,False
600013,Barry,Rick,rick-barry,1610612744,warriors,0,Golden State,Warriors,GSW,24,F,Miami,USA,1965.0,1.0,2.0,,23.2,6.5,5.1,Career,1965,1979,Rick Barry,79.0,205.0,False
76117,Bartels,Ed,ed-bartels,1610610036,,1,Washington,Capitols,WAS,,F,North Carolina State,USA,,,,,4.2,4.9,1.0,Career,1949,1950,Ed Bartels,78.0,195.0,True
